TestGroup,Test,LowerLimit,UpperLimit,DeltaLimit,TestNumber,Gold1,Gold2,Gold3,Gold4,Gold5,Gold6,Gold7,Gold8,Gold9,Gold10,Gold11,Gold12,Gold13,Gold14,Gold15,Gold16,Gold17,Gold18,Gold19,Gold20,Gold21,Gold22,Gold23,Gold24,Gold25,Gold26,Gold27,Gold28,Gold29,Gold30,Gold31,Gold32,Gold33,Gold34,Gold35,Gold36,Gold37,Gold38,Gold39,Gold40,Gold41
RX_B22_DRX,IQ_DLPM_GAIN,,,,
RX_B22_DRX,IQ_DLPM_NF,,,,
RX_B22_DRX,IQ_TIER1_GAIN,,,,
RX_B42_PRX,InputPowerLoss,-1,15,0.3,
RX_B42_PRX,IQ_Gain,-1.83,4.18,0.15,20817,52.686983999999995,53.020943,53.206163000000004,53.322005000000004,52.480228,52.75651799999999,52.92464300000002,52.84296500000001,52.72388199999999,52.979668000000004,52.359166,52.625175,52.432857,53.180403,52.702144,52.65107400000001,52.20868299999999,52.51650600000001,52.88625499999999,52.927153,52.696434999999994,52.691387999999996,52.869475,53.055305,52.75230799999999,52.458624,52.577454,52.306973000000006,52.927468,52.52828000000001,53.595856000000005,52.513901,52.557691999999996,52.876996,52.913651,52.761948000000004,53.073541,52.662121,52.809391000000005,52.694821000000005,52.870416999999996
RX_B42_PRX,IQ_NF,-6.47,-0.47,0.4,20825,4.0097982000000005,3.7732873000000007,3.5890501,3.3800684,4.246368500000001,3.9449463000000002,3.6891716000000003,3.8463918,3.8573071000000008,3.7041443999999997,4.1218615,4.1501923,3.8689317,3.5295196000000004,3.921508,4.013450000000001,4.2691878,4.0087693,3.6918817999999995,3.7461919000000004,4.0386939,4.034348,3.7905811999999997,3.6374990999999994,3.7974078000000007,4.0127179,4.0626552,4.331315699999999,3.9168069,4.0724477,3.3373247,4.1872351000000005,4.245627400000001,3.9550496,3.801931700000001,3.945948800000001,3.687639,4.0348756,3.9432746,3.9896541999999995,3.9537202000000002
RX_B42_PRX,IQ_TX_IIP2,-15,15,2.5,20831,53.89180399999999,55.706192,54.647079,54.292523,56.955039,53.386528,54.632602999999996,53.16397599999999,54.227816000000004,56.996211,56.640827,52.96104499999999,56.88441,52.784047,54.27419,53.245465,57.091485,53.79368100000001,54.630418999999996,54.949335,53.631114000000004,53.120802000000005,56.5015,53.941511000000006,53.188953000000005,52.305924000000005,56.860367,54.07819400000001,55.731644,55.378857,54.71872900000001,56.298221999999996,53.920192,55.393353000000005,56.405643999999995,55.873146,52.836613,55.983952,56.457536000000005,53.20547200000001,54.711186
RX_B42_PRX,IQ_Gain_DLPM,-1.55,4.45,0.3,20839,51.959135,52.229795,52.515311999999994,52.652413,51.71308200000001,51.89565699999999,52.196872000000006,52.06952,52.197506,52.26233499999999,51.621843999999996,51.767976,51.57071599999999,52.448382,51.941624000000004,51.82416699999999,51.335057000000006,51.71896399999999,52.10967599999999,52.273725,51.867816000000005,51.846956999999996,52.07154800000001,52.27115299999999,52.041898,51.597578,51.82277700000001,51.444507,52.205197,51.73227099999999,52.939671,51.756505000000004,51.82953799999999,52.11001500000001,52.317107,52.21541499999999,52.359865,51.854821,52.18688800000001,51.971664999999994,52.10596999999999
RX_B42_PRX,IQ_NF_DLPM,-6.72,-0.72,0.6,20843,3.8075119,3.6202582,3.4489101,3.2501972,4.1063706,3.7521834999999997,3.706459,3.7352120999999996,3.7001229,3.7723424000000003,4.084312299999999,4.0717366,4.0588707,3.4825946,3.8830858999999998,3.7952927999999995,4.3901273000000005,4.17595,3.7925476,3.6530953999999993,3.8151377999999996,4.062710099999999,3.8182066999999997,3.7335566,3.7010833999999995,4.1217409,3.9148845999999997,4.4148321,3.7627294,4.1383696,3.2169153,3.9935749,4.0458103,3.8016836000000005,3.4920229,3.8328898000000002,3.6913512999999996,4.097979400000001,3.7014874,3.9605709999999994,3.8990509
RX_B42_PRX,TIER1_IQ_Gain,-1.88,4.12,0.3,20859,58.13010800000001,58.475376999999995,58.64453300000001,58.78366200000001,57.924850000000006,58.215495,58.373973,58.308583999999996,58.178052,58.42782999999999,57.82606700000001,58.087734,57.890101,58.626597000000004,58.16845400000001,58.109348,57.655027,57.986123000000006,58.33298,58.365447999999994,58.14158,58.175264000000006,58.315806999999985,58.484389,58.21253299999999,57.92119,58.00783800000001,57.756994,58.375401,57.98983700000001,59.040378,57.959536,58.023338,58.34228399999999,58.347494000000005,58.208672,58.516841,58.122146,58.246823000000006,58.14366399999999,58.318384
RX_B42_PRX,IQ_DLPM_GAIN,,,,
RX_B42_PRX,IQ_DLPM_NF,,,,
RX_B42_PRX,IQ_TIER1_GAIN,,,,
RX_B42_DRX,InputPowerLoss,-1,15,0.3,
RX_B42_DRX,IQ_Gain,-4.18,1.82,0.15,20818,50.372086,50.451983,50.675481,50.716637999999996,50.464092,50.389601,50.862309,50.684467,50.655474999999996,51.05132,50.443786,50.574463,50.183052,50.761295999999994,50.86682499999999,50.628035,49.952349,50.356505000000006,50.515983,50.754656,50.599305,50.543322,50.578098000000004,50.942843999999994,50.299571,50.442941000000005,50.419669000000006,50.179776000000004,50.55446599999999,50.627796,50.934779000000006,50.658674000000005,50.486778,50.543734,50.578761,50.867536,50.645369,50.73908000000001,50.654247,50.477777,50.823156
RX_B42_DRX,IQ_NF,-5.83,0.17,0.4,20826,4.458103,4.3766254,4.2538338,4.0924259,4.4987807,4.4391948999999995,4.0824505,4.363411999999999,4.2406187,4.036031100000001,4.4635205000000004,4.350996,4.5561241,4.3445174,3.984809700000001,4.2486522,4.662933899999999,4.5077421,4.4791282,4.2620718,4.397402700000001,4.2925824,4.3857716,4.1170406999999996,4.5006313,4.4502115,4.5538731,4.766746299999999,4.282605800000001,4.3150967,4.0213303,4.3494661,4.484004499999999,4.3490856,4.3180021,4.1943751,4.1945329,4.3153409,4.1853180000000005,4.4047708,4.241683999999999
RX_B42_DRX,IQ_TX_IIP2,-15,15,2.5,20832,53.221230000000006,54.934203000000004,51.482246999999994,51.60611999999999,54.324667999999996,61.92088700000001,58.955496000000004,54.121809999999996,56.487567999999996,54.813418,53.487843,55.33874099999999,53.71040800000001,54.68245399999999,50.71112599999999,48.137284,54.304748000000004,55.524703,54.014922,57.433731,51.72478600000001,58.50440699999999,52.59276200000001,52.23075,51.398105,51.148642,50.992374,54.262857999999994,51.673604,50.770436000000004,51.30739100000001,55.53104,53.63735799999999,53.538554999999995,50.814431,52.00867000000001,51.802427,47.882168,50.781702,51.34120899999999,54.386604
RX_B42_DRX,IQ_Gain_DLPM,-3.89,2.11,0.3,20840,49.68895,49.863322999999994,50.226106,50.237981000000005,49.81527,49.593712000000004,50.167179,49.906130000000005,50.222972999999996,50.396339000000005,49.822469999999996,49.773968,49.479803999999994,50.203422,50.136551999999995,49.85368999999999,49.112730000000006,49.635907,49.828444000000005,50.199589,49.880477,49.85665,49.931174,50.308319999999995,49.693484999999995,49.736782999999996,49.76908400000001,49.394496999999994,49.893625,49.925672,50.311046999999995,49.992249,49.779816,49.766000999999996,50.17954399999999,50.369049,49.88456599999999,50.044281,50.098735999999995,49.701387999999994,50.146269000000004
RX_B42_DRX,IQ_NF_DLPM,-6.19,-0.19,0.6,20844,5.1795231,5.0928878,4.7493254,4.7579375,5.018688099999999,5.0989523,4.5747097,5.0121553,4.7580115,4.770457100000001,4.9525611000000005,5.153739000000001,5.3620794,4.8542091,4.7195142,5.0730778,5.502334,5.2997521999999995,5.074271599999999,4.8833714,5.1445931,5.043711,5.1001481,4.6951017,5.039272900000001,5.091522299999999,5.1920899,5.3924651,5.1331774999999995,5.067326,4.579355699999999,5.0759822,5.138128,5.160096300000001,4.821578699999999,4.5769687,4.9849598,4.9182887,4.8904996,5.3331009,5.0093362
RX_B42_DRX,TIER1_IQ_Gain,-4.34,1.67,0.3,20860,55.95052600000001,56.041635,56.24377499999999,56.303208999999995,56.03012899999999,55.987377,56.450013999999996,56.260161000000004,56.21879700000001,56.64255099999999,56.01337099999999,56.179551000000004,55.773568999999995,56.337683000000006,56.453179,56.204480000000004,55.561235999999994,55.95649199999999,56.094558000000006,56.33374399999999,56.168017,56.115897,56.158652,56.526079,55.894947,56.028794000000005,56.013087,55.76560099999999,56.132549000000004,56.220434,56.527639,56.258573,56.065443,56.142627000000005,56.163596,56.447509000000004,56.226791000000006,56.314797999999996,56.23576899999999,56.06303799999999,56.40846599999999
RX_B42_DRX,IQ_DLPM_GAIN,,,,
RX_B42_DRX,IQ_DLPM_NF,,,,
RX_B42_DRX,IQ_TIER1_GAIN,,,,
RX_B46_PRX,InputPowerLoss,-1,15,0.3,
RX_B46_PRX,IQ_Gain,-1.7,4.31,0.15,20873,53.076013,53.280115,53.464771,53.65896399999999,53.157961,52.979898000000006,53.13941199999999,53.288605,53.184243,53.255722000000006,53.22534399999999,53.18129499999999,52.847415,53.408645,53.043991000000005,53.25748800000001,52.737956999999994,53.016234,53.15565299999999,53.594817,53.25909299999999,53.237927,53.402822,53.30847,53.175094,53.170591,53.507384,52.942965,53.470804,53.620613000000006,53.520332999999994,53.346781,53.34066800000001,53.286571,53.65404199999999,53.055522999999994,53.269543999999996,53.45989999999999,53.471648,53.439622,53.196218
RX_B46_DRX,InputPowerLoss,-1,15,0.3,
RX_B46_DRX,IQ_Gain,-4.16,1.84,0.15,20874,50.15652700000001,50.20037,50.477727,50.490571,50.054542,49.95213199999999,50.368442,50.210994,50.178849,50.262974,50.069501,49.987724,49.79999500000001,50.58138400000001,50.207060999999996,50.334838,49.884305,49.996261000000004,50.267748,50.80810700000001,49.958498,50.564313,50.40495599999999,50.306668,50.273565000000005,50.208276999999995,50.330594999999995,50.081161,50.216075000000004,50.172422000000005,50.570551,50.53469,50.212947,50.249520000000004,50.583224,50.441075999999995,50.224624999999996,50.342997000000004,50.476125999999994,50.104559,50.216772000000006
RX_B2_P8D8_NCCA_PCC_PRX,IQ_Gain,-3.67,2.33,0.15,21355,46.248821,46.47819799999999,46.804146,46.77940099999999,46.34152400000001,46.362103,46.495171,46.59418300000001,46.496593,47.156116999999995,46.118966,46.58857099999999,45.781715,47.245928000000006,46.619741999999995,46.608606,46.427366,46.085223,46.496057,46.73955300000001,46.565079000000004,46.58410200000001,46.968937999999994,46.831169,46.489986,46.247177,46.582066999999995,46.119712,46.744522,46.51221400000001,46.847815999999995,46.407312999999995,46.457741,46.683431999999996,46.571344999999994,46.853044999999995,46.956474,46.902315,46.635554,46.745496,46.739368999999996
RX_B2_P8D8_NCCA_PCC_PRX,IQ_NF,-8.71,-2.71,0.4,21359,4.6995569,4.5768952999999994,4.2504275,4.3032777,4.6419859,4.6335052999999995,4.595364300000001,4.425979099999999,4.547519799999999,4.063221100000001,4.917880800000001,4.437780200000001,5.1265278,3.9575559000000005,4.404314100000001,4.5285442,4.5576601,4.949379799999999,4.4582844,4.352109499999999,4.521808500000001,4.2747045,4.221127,4.200728,4.6383286,4.725758300000001,4.469613100000001,4.8296052,4.3711604,4.523259400000001,4.3393500000000005,4.7810563,4.658427,4.4767048,4.442644400000001,4.332812799999999,4.1633205,4.2795654999999995,4.4635894,4.510369099999999,4.469586399999999
RX_B2_P8D8_NCCA_PCC_PRX,IQ_TX_IIP2_100RB,-15,15,2.5,21379,65.63504800000001,65.508208,69.11769100000001,63.05921000000001,68.279604,68.646962,67.562679,65.014487,62.513806,64.788232,69.191135,68.264167,63.224034,65.07654299999999,62.27972800000001,58.12376099999999,64.21577099999999,61.53364700000001,65.92520699999999,66.83812400000001,65.45870500000001,61.035906,67.086528,68.281404,62.29074000000001,60.515829,66.737562,62.651846,65.429711,59.47619800000001,66.02205699999999,64.872194,69.69588200000001,63.69249300000001,60.528805,61.148545999999996,63.435480000000005,65.743054,59.52134900000001,62.86834,65.39647499999998
RX_B2_P8D8_NCCA_PCC_PRX,InputPowerLoss,-1,15,0.3,
RX_B2_P8D8_NCCA_PCC_DRX,IQ_Gain,-2.78,3.22,0.15,21356,47.41019899999999,47.44557399999999,47.358975,47.325882,47.361916,46.895557000000004,47.590692,47.152973,47.282097,47.681737,47.138778,47.291135000000004,46.70414,47.861692999999995,47.377409,47.168268,46.70250399999999,47.180972,47.290133,47.321740999999996,46.912245,47.162257,47.223613,47.224565000000005,46.616115,46.792965,47.062562,46.892437,47.440712,47.507588999999996,47.840568999999995,47.434,47.18927,47.280773999999994,47.399296,47.465005999999995,47.63257,47.572649000000006,47.091241000000004,47.232168,47.226561
RX_B2_P8D8_NCCA_PCC_DRX,IQ_NF,-9.07,-3.07,0.4,21360,3.9164868,3.8312709999999996,3.7296353999999994,4.0019291,3.8209510999999994,4.0704842,3.6137761,4.0961815999999995,3.940264,3.5890842,4.011771699999999,3.9796417000000006,4.2980895,3.5727602,3.8413741999999997,3.9271179,4.347929500000001,4.1434041,4.025871199999999,3.9554907999999998,4.1927957000000005,3.9138102999999993,3.8112280999999997,3.8969943000000002,4.4314517,4.2086574,4.1629874000000004,4.191470600000001,3.7484288,3.6813783,3.4426091,3.6590981000000005,3.9357585,3.7602084999999996,3.8855601999999996,3.7412942,3.6827506,3.7798284000000004,4.151902699999999,4.0960320999999995,3.8883797
RX_B2_P8D8_NCCA_PCC_DRX,IQ_TX_IIP2_100RB,-15,15,2.5,21380,59.736248,52.862973,56.181879,52.10455999999999,53.741372,60.26835900000001,53.155926,54.252581,54.640746,59.22817,58.704778999999995,56.084143000000005,54.288071999999985,54.24909399999999,55.885318000000005,55.518904000000006,56.71111599999999,56.711747,55.081173,64.665653,60.600301,55.527643999999995,54.56535400000001,57.23027900000001,51.71474500000001,57.813280000000006,57.139266,54.02248000000001,51.64011800000001,53.634873000000006,63.525549999999996,61.006381999999995,52.26492399999999,57.713279000000014,57.62089999999999,54.789418999999995,63.418313999999995,60.025742,57.270953999999996,57.862225999999986,55.140722000000004
RX_B2_P8D8_NCCA_PCC_DRX,InputPowerLoss,-1,15,0.3,
RX_B2_P8D8_NCCA_SCC_PRX,IQ_Gain,-2.76,3.24,0.15,21357,46.367016,46.697348,46.786829999999995,46.976150000000004,46.381569999999996,46.436619,46.66955,46.693486,46.432081000000004,47.094471000000006,46.298012,46.573615000000004,45.985403000000005,47.226363000000006,46.752461,46.728368,46.573091,46.28233499999999,46.63259600000001,46.793459,46.62236500000001,46.689620000000005,47.126026,46.964448000000004,46.69489400000001,46.503223000000006,46.718138,46.348032999999994,46.938963,46.760726999999996,46.968722,46.507161999999994,46.651562999999996,46.786995,46.631336,46.871785,47.009027,47.009085999999996,46.717969000000004,46.83697600000001,46.85172300000001
RX_B2_P8D8_NCCA_SCC_PRX,IQ_NF,-8.36,-2.36,0.4,21361,4.8541793,4.548029,4.3258766,4.316209,4.755588299999999,4.5843919,4.5142493,4.4375615999999996,4.8180067,4.1277633,4.794411800000001,4.5705477000000005,5.1414745,4.064711000000001,4.4994138999999995,4.5198447,4.552526200000001,4.8891672,4.5449132,4.3934479,4.4452125,4.5686580999999995,4.2890857,4.382526499999999,4.639605000000001,4.6608525,4.5822815,4.959604000000001,4.303763,4.4095203,4.332665,4.8507264,4.752084,4.444556800000001,4.4976571,4.271563,4.2874648,4.3857423,4.4286663,4.588625899999999,4.503191800000001
RX_B2_P8D8_NCCA_SCC_PRX,IQ_TX_IIP2_100RB,-15,15,2.5,21381,62.96935499999999,54.115230999999994,60.569725000000005,64.83716,66.495546,56.944988,63.321949000000004,58.68446300000001,57.58681399999999,63.453198,57.91864300000001,61.757456000000005,56.974185,61.068368,58.487701,61.764213,55.562383,59.74968299999999,57.119786,59.064350000000005,57.15599100000001,54.532384,63.118123000000004,60.539711999999994,60.875141000000006,55.876206,59.47901599999999,56.541045999999994,56.75634499999999,66.64963900000001,57.596639,59.928332999999995,56.089495,56.153578,55.225027,59.446717,63.84267200000001,59.231199000000004,58.931646,59.508078999999995,60.641548000000014
RX_B2_P8D8_NCCA_SCC_PRX,InputPowerLoss,-1,15,0.3,
RX_B2_P8D8_NCCA_SCC_DRX,IQ_Gain,-2.39,3.62,0.15,21358,47.618325,47.61190799999999,47.502569,47.50231699999999,47.463342999999995,46.972195000000006,47.75911,47.324951000000006,47.539726,47.764700999999995,47.396758000000005,47.46298099999999,46.861442,47.941637,47.596016999999996,47.365691,46.871331999999995,47.408229000000006,47.457478,47.511587000000006,47.176955,47.372895,47.517450000000004,47.436797,46.914913,46.996778,47.261359000000006,47.003313,47.61392300000001,47.74102,48.046701,47.540597000000005,47.35561200000001,47.470257,47.545859,47.596279,47.73130100000001,47.86729999999999,47.324078,47.44705999999999,47.514686
RX_B2_P8D8_NCCA_SCC_DRX,IQ_NF,-8.51,-2.51,0.4,21362,3.8818416000000004,3.9509059,3.9428259000000003,4.1826867,3.9790399,4.569433500000001,3.738109599999999,4.032249200000001,3.9910426,3.7459125000000006,4.1297686,4.0648631,4.5767407,3.6646042999999997,3.9677455000000004,4.011258199999999,4.417752800000001,4.1197375,4.1000798000000005,4.0055104,4.289296500000001,4.0716426000000006,4.020293400000002,4.109308400000001,4.4426849,4.4370593,4.315560799999999,4.4798844,3.8708111,3.8370366000000002,3.6764201,3.9492986,3.9889859999999997,4.0379165,4.1257629,4.008919499999999,3.7461748999999998,3.8847849000000005,4.1468528,4.0065071,3.9936233999999997
RX_B2_P8D8_NCCA_SCC_DRX,IQ_TX_IIP2_100RB,-15,15,2.5,21382,59.450517000000005,64.63465599999999,54.923711000000004,60.633162000000006,55.93599500000001,59.83147600000001,59.03916599999999,56.424212,60.40952,61.291017,57.365605,55.99607100000001,57.021556,67.708177,63.64769299999999,63.686685,56.142665,54.724818000000006,61.673188999999994,55.006871000000004,59.926683000000004,58.83769800000001,58.37345800000001,59.009517,65.21646000000001,63.13956199999999,55.70699499999999,55.921870999999996,54.306833,54.274243999999996,62.036404000000005,57.292883999999994,59.856024000000005,58.54486199999999,60.735371,56.229855,61.039260999999996,56.343802000000004,57.35544600000001,59.38511100000001,56.489661
RX_B2_P8D8_NCCA_SCC_DRX,InputPowerLoss,-1,15,0.3,
RX_B7_NCCA_PCC_PRX,IQ_Gain,-2.65,3.35,0.15,21421,53.631754,54.258337,54.053547,54.564442,53.733284000000005,54.038257,53.961892,54.035894000000006,53.987947000000005,54.011554000000004,53.77804100000001,53.819479,53.53873000000001,54.434004,54.33308099999999,53.696025999999996,53.75022800000001,53.46654900000001,54.089940999999996,54.344525,53.819182999999995,53.761666000000005,54.36411300000001,54.549946999999996,54.056088,53.66525399999999,53.853462,53.54397199999998,53.89609,53.837655999999996,54.502033,54.036348,53.919336,54.181912,54.208656000000005,54.07348,54.255990999999995,53.999551,53.934521,53.831043,54.310998999999995
RX_B7_NCCA_PCC_PRX,IQ_NF,-5.63,0.38,0.4,21425,3.1090416999999997,2.7709639,2.9665758,2.4854947999999997,2.9961888,2.9013086,2.9046662,2.7773046,2.8161110000000003,2.9928399,2.9694106000000002,3.0597740000000004,3.2011643999999997,2.6383119,2.7935856,3.0437722000000003,2.9527620000000003,3.2479441000000002,2.7919391,2.7605352000000005,3.1089984,3.0188046999999996,2.7033885,2.6310741,2.8557573,3.0681348,2.950311,3.1813949,2.9003155,3.0070851999999997,2.6305364999999994,2.8040094000000004,3.089236,2.6851629,2.7566324,2.8227234,2.7188924,2.8217573000000002,2.9027202,3.136978,2.7409370999999996
RX_B7_NCCA_PCC_PRX,IQ_TX_IIP2_100RB,-15,15,2.5,21445,65.91229799999999,60.204339000000004,71.928981,56.455977000000004,62.162377000000006,64.96954199999999,69.246672,67.86945899999999,60.962333,57.018693,59.413612,68.34492400000002,55.602526999999995,64.166591,62.329041,61.424260000000004,63.006874,57.580502999999986,63.157931000000005,62.207228,62.98371999999999,57.007479000000004,55.51603499999999,57.406872,72.026333,63.54678900000001,68.10043900000001,59.423388,60.727985000000004,56.658005,60.160050999999996,61.520627000000005,55.359008,58.17446299999999,60.175779,55.64295699999999,68.51109499999998,59.07878899999999,57.523658,55.586912,58.893313
RX_B7_NCCA_PCC_PRX,InputPowerLoss,-1,15,0.3,
RX_B7_NCCA_PCC_DRX,IQ_Gain,-2.97,3.03,0.15,21422,53.78066,53.997247,54.202428,54.518501,53.53586999999999,53.72834399999999,54.098244,54.05505700000001,53.86879899999999,54.048636,53.94110099999999,54.165413,53.813320999999995,54.58985700000001,54.163611,53.88816800000001,53.501274,54.178850999999995,54.215343999999995,54.144078,54.066357,53.846128,54.16408,53.98961799999999,53.823109,54.076252,53.77289,53.588477999999995,54.055445999999996,53.789603,54.255441,54.18989800000001,54.086662000000004,54.135537,53.87500200000001,54.159341,54.212349,54.495819000000004,54.212018,53.824739,54.470490999999996
RX_B7_NCCA_PCC_DRX,IQ_NF,-5.8,0.2,0.4,21426,2.9972647,2.9396064999999996,2.7612148,2.5635023000000006,3.1832604,2.9283593999999997,2.7851559000000004,2.8969771,2.9106661000000003,2.9068287,2.8733618,2.8474855000000003,2.9680467,2.6440091999999997,2.7767494,3.0335985,3.1195311,2.8260381,2.8322627000000002,2.7960012,2.9187889,3.1109831,2.8662754999999995,2.8907901,2.9740988,2.900923,3.0369699,3.1345859999999997,2.9414965,2.9960726000000006,2.7586862,2.787106,2.7681019,2.9343923,2.9697178,2.9484055000000002,2.9336770999999997,2.7220000000000004,2.7191335000000003,3.0879779,2.7005766
RX_B7_NCCA_PCC_DRX,IQ_TX_IIP2_100RB,-15,15,2.5,21446,51.739185,59.94806500000001,59.476792,55.445499,62.291498000000004,57.148219000000005,51.18493999999999,59.44962399999999,49.577797,57.48710400000001,54.326219,54.88712099999999,51.281270000000006,55.187929999999994,49.696214999999995,55.00359100000001,54.79352600000001,61.70420399999999,56.987451,62.49677599999999,61.84257600000001,53.125516000000005,53.534538,62.10467000000001,57.76168800000001,53.07097,57.53608899999999,61.397825999999995,64.870352,51.325207999999996,52.530484,54.508906,65.34982399999998,57.837996,56.92541,59.847666000000004,53.49679800000001,52.03858,51.857209999999995,57.67076699999999,53.318255
RX_B7_NCCA_PCC_DRX,InputPowerLoss,-1,15,0.3,
RX_B7_NCCA_SCC_PRX,IQ_Gain,-2.34,3.66,0.15,21423,52.724986,53.17948,53.062084000000006,53.498746000000004,52.78474,53.03562899999999,52.880123000000005,52.987788,53.19663800000001,53.089585,52.790071,52.933334000000016,52.503017,53.570335000000014,53.324094,52.712512000000004,52.80339299999999,52.349328,53.092473999999996,53.45222899999999,52.937207,52.752416000000004,53.36443700000001,53.458704,53.10883299999999,52.677214000000006,52.918912,52.493767000000005,52.83295599999999,52.709983,53.571552,53.063207,52.940251,53.135037999999994,53.28487399999999,53.14503699999999,53.346581,53.017162,52.96517300000001,52.67906800000001,53.38076600000001
RX_B7_NCCA_SCC_PRX,IQ_NF,-6.31,-0.31,0.4,21427,2.9765745,2.6634640000000003,2.8045501,2.4567425,2.9548679,2.8411964000000003,2.8365147,2.7702496,2.5483884000000003,2.7951075,2.8303062,2.9001522,3.1483342,2.3896381,2.5712047,3.0075087,2.8560273,3.3177788,2.7587615,2.4155459,2.8898959000000004,2.9060557,2.6686275000000004,2.4728003999999997,2.5439264,3.0154527,2.8314311,3.0404556,2.7509653,3.0768304,2.3736359,2.744052,2.8754060000000004,2.6285566000000005,2.6551868,2.6572834999999992,2.5372646,2.8458612,2.7648031000000004,3.2126963,2.5958479000000003
RX_B7_NCCA_SCC_PRX,IQ_TX_IIP2_100RB,-15,15,2.5,21447,52.13716000000001,52.850961000000005,52.467443,56.311719999999994,49.15386099999999,49.863607,49.71771,60.565017,52.68641699999999,53.783163,62.48581099999999,45.54478700000001,50.187107,63.416544,49.652874999999995,55.479147999999995,52.317350999999995,59.23597799999999,51.54269099999999,48.46366,59.764951999999994,50.396889,55.38904,48.986610999999996,50.670456,51.540330000000004,54.09697100000001,58.802254000000005,52.83472400000001,53.753527999999996,51.375190999999994,52.662492,45.765158,52.03109700000001,51.650971000000006,53.702783,55.162423000000004,51.034757,51.889725999999996,54.29753200000001,54.526374999999994
RX_B7_NCCA_SCC_PRX,InputPowerLoss,-1,15,0.3,
RX_B7_NCCA_SCC_DRX,IQ_Gain,-4.09,1.91,0.15,21424,53.921566999999996,54.13484699999999,54.24655299999999,54.674468000000005,53.65689100000001,53.857849,54.255883000000004,54.17631100000001,53.977867,54.145250999999995,54.049638,54.33305899999999,53.893762,54.83741100000001,54.228418999999995,54.066835000000005,53.643679999999996,54.284755,54.322217,54.210361999999996,54.085180000000015,54.003976,54.247533,54.019177,53.85793700000001,54.264388,53.916646,53.768142,54.267328,53.858519,54.51742800000001,54.220119999999994,54.149924,54.199172,54.11351400000001,54.32266499999999,54.40020499999999,54.614157999999996,54.343349,53.81945399999999,54.54558099999999
RX_B7_NCCA_SCC_DRX,IQ_NF,-4.99,1.01,0.4,21428,2.8608143999999998,2.6557319,2.5566787,2.2738327000000003,2.8281642999999996,2.8058670999999995,2.6640474000000003,2.5086278,2.9113401000000003,2.6453282000000002,2.6543042999999997,2.5661593,2.8834057,2.3601906,2.6809969000000002,2.7902501,2.9357359,2.4489112000000004,2.6028423,2.7484167,2.7986064999999996,2.7478761000000005,2.6286405000000004,2.8710922,2.9744099999999998,2.6286152,2.9175968,2.9294526999999997,2.6820461,2.9394594,2.4000659,2.5879377000000003,2.8621098,2.6487372999999996,2.7498101000000004,2.5599593,2.4489237999999998,2.4131677,2.7250612000000003,2.9347791,2.4390235999999996
RX_B7_NCCA_SCC_DRX,IQ_TX_IIP2_100RB,-15,15,2.5,21448,62.26270199999999,56.921271000000004,75.112503,68.22568000000001,66.21882500000001,62.597584999999995,65.011311,62.187231,58.281145,72.343624,62.15512199999999,65.89749,67.302781,72.23436299999999,63.56289,68.570426,64.75523999999999,63.348191,58.06996899999999,71.300806,70.36467999999999,64.63302300000001,61.618951,72.32450899999999,69.436262,59.396440999999996,66.261611,69.00981399999999,58.153955999999994,69.61115800000002,67.790757,69.39834399999998,65.589218,66.35936,61.08657900000001,64.427575,67.639744,67.205379,70.08156499999998,64.91096999999999,59.25049
RX_B7_NCCA_SCC_DRX,InputPowerLoss,-1,15,0.3,
RX_B42_NCCA_PCC_PRX,IQ_Gain,-1.55,4.45,0.15,21487,52.612297,52.971064999999996,52.99427599999999,53.185159,52.899927000000005,52.789792999999996,52.944691,53.018207000000004,52.826408,52.907066,52.677603999999995,52.693563999999995,52.732257000000004,53.264219000000004,52.715800000000016,52.97071900000001,52.46635199999999,52.677972999999994,53.234072000000005,53.041802999999994,52.89074899999999,52.73478,53.147268,53.362376999999995,52.92642799999999,52.615717,52.953614,52.567245,53.331604000000006,52.69618799999999,53.228083000000005,52.937383,53.004812,53.018407,53.126716,52.682584999999996,53.013864,52.84216399999999,52.715514999999996,52.90346000000001,53.210390000000004
RX_B42_NCCA_PCC_PRX,IQ_NF,-6.59,-0.59,0.4,21491,3.748774,3.4725200999999997,3.3890783,3.1647505000000002,3.4693312,3.5024646000000006,3.1947832000000003,3.3686876,3.5416949000000004,3.4008426,3.6211840999999994,3.6273946,3.6994226999999995,3.1923080999999995,3.6055709,3.3595892,3.7726148999999998,3.7362751000000003,3.1063791000000003,3.3921041,3.4965383,3.6640429000000005,3.3792454999999997,3.1978348,3.3647071999999993,3.6239217999999993,3.4689407,3.8144418,3.1215615999999997,3.7027776,3.2667907,3.3519680000000003,3.3604058,3.3137783,3.2009227000000005,3.6984782000000003,3.2419678,3.5902021,3.5844150999999997,3.5143749,3.3457097000000005
RX_B42_NCCA_PCC_PRX,InputPowerLoss,-1,15,0.3,
